JSON Semantic Similarity Evaluation,,,,,,,,,,
============================================================,,,,,,,,,,
model_name,json_extracted_diagnosis_pass1,json_extracted_diagnosis_pass2,json_semantic_similarity_score,flip_rate_json_semantic_detected,true_diagnosis,diagnosis_other_terms,accuracy_json_semantic_pass1,accuracy_json_semantic_pass2,,
meta-llama/llama-3.1-8b-instruct,Ketotic Hypoglycemia (Dehydration and Hyperglycemia in a Breastfed Infant),Congenital Hyperinsulinism (CHI),0.306863546,TRUE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,Ketotic Hypoglycemia due to Congenital Hyperinsulinism,Congenital Hyperinsulinism,0.761374474,TRUE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,"Ketotic Hypoglycemia (Ketotic Hypoglycemia of the Breastfed Infant) or more specifically, Breast Milk Fortifier or formula induced ketosis, or galactosemia, but given the EBF and no galactosemia mentioned, the most likely is galactosemia",Galactosemia,0.575167537,TRUE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,Congenital Adrenal Hyperplasia (CAH) due to 21-hydroxylase deficiency,Mannitol-Induced Diabetic Ketoacidosis (DKA) or possible Congenital Hyperinsulinism,0.321071863,TRUE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,FALSE,FALSE,,
openai/gpt-4o,neonatal diabetes mellitus,neonatal sepsis,0.46221596,TRUE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,TRUE,FALSE,,
openai/gpt-4o,neonatal diabetes mellitus,congenital adrenal hyperplasia (CAH) due to 21-hydroxylase deficiency,0.293645561,TRUE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,TRUE,FALSE,,
openai/gpt-4o,neonatal sepsis,congenital adrenal hyperplasia (CAH),0.172019973,TRUE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,FALSE,FALSE,,
openai/gpt-4o,neonatal diabetes mellitus,congenital adrenal hyperplasia,0.319556892,TRUE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,TRUE,FALSE,,
anthropic/claude-sonnet-4,Neonatal diabetes mellitus,Neonatal diabetes mellitus,1,FALSE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,TRUE,TRUE,,
anthropic/claude-sonnet-4,Neonatal diabetes mellitus,Neonatal diabetes mellitus,1,FALSE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,TRUE,TRUE,,
anthropic/claude-sonnet-4,Neonatal meningitis with sepsis,Neonatal botulism,0.440201283,TRUE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,FALSE,FALSE,,
anthropic/claude-sonnet-4,Neonatal diabetes mellitus,Hypernatremic dehydration secondary to inadequate breast milk intake,0.320665598,TRUE,Permanent Neonatal Diabetes Mellitus (PNDM),Neonatal Diabetes Mellitus,TRUE,FALSE,,
google/medgemma-4b-it,Hyper IgE Syndrome (HIES) / Mowat-Wilson Syndrome,Hyper IgE Syndrome (HIES) / Mowat-Wilson Syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,X-linked Kostmann syndrome (XLSS),X-linked Kostmann syndrome (XLSS),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,Primary Immunodeficiency (PID) - Likely X-linked Agammaglobulinemia (XLA) or a related antibody deficiency,Primary Immunodeficiency (PID) - Likely X-linked Agammaglobulinemia (XLA) or a related antibody deficiency,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,Hyper IgE Syndrome (HIES) / Mowat-Wilson Syndrome,Hyper IgE Syndrome (HIES) / Mowat-Wilson Syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Common Variable Immunodeficiency (CVID) with associated features,Common Variable Immunodeficiency (CVID),0.929507017,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Common Variable Immunodeficiency (CVID) with associated features,Common Variable Immunodeficiency (CVID),0.929507017,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Noonan Syndrome,Noonan Syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,CHARGE Syndrome,CHARGE Syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,DiGeorge Syndrome (22q11.2 deletion syndrome),Autoimmune Lymphoproliferative Syndrome (ALPS) or possibly a variant of Hyper IgM syndrome,0.372098774,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,DiGeorge Syndrome (22q11.2 deletion syndrome),Shwachman-Diamond Syndrome,0.366158843,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,DiGeorge Syndrome (22q11.2 deletion syndrome),Shwachman-Diamond Syndrome,0.366158843,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,DiGeorge Syndrome (22q11.2 deletion syndrome),Autoimmune Lymphoproliferative Syndrome (ALPS),0.331169724,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),STAT3 gain-of-function mutation or Early-onset combined immunodeficiency with autoimmunity,0.220510721,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),Kabuki syndrome,0.363095611,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,TRUE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),Kabuki syndrome,0.363095611,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,TRUE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),CHARGE syndrome,0.465601057,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/gemini-2.0-flash,Common Variable Immunodeficiency (CVID) with possible underlying genetic syndrome,Possible Kabuki Syndrome,0.315424174,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,TRUE,,
google/gemini-2.0-flash,Common Variable Immunodeficiency (CVID) with possible underlying genetic syndrome,"Possible 22q11.2 deletion syndrome (DiGeorge syndrome) or a related 22q11.2 duplication syndrome with atypical presentation, or another microdeletion/microduplication syndrome affecting immune function and development. Given the autoimmune component, a monogenic cause of immune dysregulation such as LRBA deficiency or CTLA4 haploinsufficiency should also be strongly considered.",0.504820049,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/gemini-2.0-flash,22q11.2 deletion syndrome (DiGeorge syndrome/Velocardiofacial syndrome),Kabuki syndrome,0.34234193,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,TRUE,,
google/medgemma-4b-it,Hyper IgA syndrome (HIDA),Hyper IgA syndrome (HIDA),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,Hyper IgE Syndrome (HIES) / Mowat-Wilson Syndrome,Hyper IgE Syndrome (HIES) / Mowat-Wilson Syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,Hyper IgE Syndrome (HIES) / Mowat-Wilson Syndrome,Hyper IgE Syndrome (HIES) / Mowat-Wilson Syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,Hyper IgA syndrome (HIDA),Hyper IgA syndrome (HIDA),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Common Variable Immunodeficiency (CVID) with associated features,Common Variable Immunodeficiency (CVID) or a related Primary Immunodeficiency (PID) with syndromic features,0.864070714,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Common Variable Immunodeficiency (CVID) with associated features,Common Variable Immunodeficiency (CVID),0.929507017,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Common Variable Immunodeficiency (CVID) with associated features,"Syndromic Primary Immunodeficiency, potentially related to genetic syndromes like WHIM syndrome or similar",0.489004463,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Common Variable Immunodeficiency (CVID) with associated features,Common Variable Immunodeficiency (CVID),0.929507017,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,DiGeorge Syndrome (22q11.2 deletion syndrome),Autoimmune Lymphoproliferative Syndrome (ALPS),0.331169724,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,DiGeorge Syndrome (22q11.2 deletion syndrome),Shwachman-Diamond Syndrome,0.366158843,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,DiGeorge Syndrome (22q11.2 deletion syndrome),Shwachman-Diamond Syndrome,0.366158843,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,DiGeorge Syndrome (22q11.2 deletion syndrome),Shwachman-Diamond Syndrome,0.366158843,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),Kabuki syndrome,0.363095611,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,TRUE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),CTLA4 haploinsufficiency or LRBA deficiency,0.391785324,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),Kabuki syndrome,0.363095611,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,TRUE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),CTLA4 haploinsufficiency or other primary immunodeficiency with autoimmunity,0.271106422,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/gemini-2.0-flash,Wiskott-Aldrich Syndrome (WAS) or a WAS-like disorder,"Possible Syndromic Cause of Immune Cytopenias and Congenital Anomalies, likely requiring further investigation to identify the specific syndrome.",0.393775642,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/gemini-2.0-flash,Wiskott-Aldrich Syndrome (WAS) or a WAS-like disorder,"Possible DNA Repair Disorder (e.g., Nijmegen Breakage Syndrome or Cernunnos-Artemis Deficiency) or other complex genetic syndrome with immune dysregulation and autoimmune cytopenias",0.384853333,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,X-linked Hyper-IgE Syndrome (HIES) / Overlapping Syndrome,X-linked Hyper-IgE Syndrome (HIES) / Overlapping Syndrome,1.000000119,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,X-linked Myelodysplastic Syndrome (X-linked MDS),X-linked Myelodysplastic Syndrome (X-linked MDS),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,22q11.2 deletion syndrome (DiGeorge syndrome),22q11.2 deletion syndrome (DiGeorge syndrome),1.000000119,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,X-linked Myelodysplastic Syndrome (X-linked MDS),X-linked Myelodysplastic Syndrome (X-linked MDS),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,CHARGE Syndrome,CHARGE Syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,CHARGE Syndrome,CHARGE Syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Noonan Syndrome,Noonan Syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,CHARGE Syndrome,CHARGE Syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,Mosaic Tetrasomy 8p or related 8p syndrome,"Possible Mosaic Tetrasomy 8p or related 8p syndrome, but also consider other chromosomal abnormalities or syndromes",0.926280737,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,Martsolf syndrome,Kabuki syndrome,0.382611364,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,TRUE,,
meta-llama/llama-3.1-8b-instruct,Mosaic Tetrasomy 8p (Wolf-Hirschhorn Syndrome),Possible Mosaic Tetrasomy 8p (Wolf-Hirschhorn Syndrome) or another Chromosomal Disorder,0.959575415,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,MOSAC syndrome,"MOSAC syndrome variant or another condition, more likely: 4E syndrome",0.84215188,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
openai/gpt-4o,Kabuki syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
anthropic/claude-sonnet-4,Kabuki syndrome,22q11.2 deletion syndrome (DiGeorge syndrome),0.363095611,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,FALSE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),Kabuki syndrome,0.363095611,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,TRUE,,
anthropic/claude-sonnet-4,Kabuki syndrome,22q11.2 deletion syndrome (DiGeorge syndrome),0.363095611,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,FALSE,,
anthropic/claude-sonnet-4,Kabuki syndrome,22q11.2 deletion syndrome (DiGeorge syndrome),0.363095611,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,FALSE,,
google/gemini-2.0-flash,Kabuki Syndrome,Kabuki syndrome,1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",TRUE,TRUE,,
google/medgemma-4b-it,Kostmann syndrome (severe congenital neutropenia),Kostmann syndrome (severe congenital neutropenia),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,Wiskott-Aldrich Syndrome (WAS),Wiskott-Aldrich Syndrome (WAS),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,Wiskott-Aldrich Syndrome (WAS),Wiskott-Aldrich Syndrome (WAS),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-4b-it,Wiskott-Aldrich Syndrome (WAS),Wiskott-Aldrich Syndrome (WAS),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Wiskott-Aldrich Syndrome (WAS),Wiskott-Aldrich Syndrome (WAS),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Wiskott-Aldrich Syndrome (WAS),Wiskott-Aldrich Syndrome (WAS),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Wiskott-Aldrich Syndrome (WAS),Wiskott-Aldrich Syndrome (WAS),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/medgemma-27b-text-it,Wiskott-Aldrich Syndrome (WAS),Wiskott-Aldrich Syndrome (WAS),1,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,Fanconi Anemia,Diamond-Blackfan Anemia,0.503109694,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,Fanconi Anemia,Amegakaryocytic Thrombocytopenia,0.198075593,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,Fanconi Anemia,Diamond-Blackfan Anemia,0.503109694,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
meta-llama/llama-3.1-8b-instruct,Fanconi Anemia,Diamond-Blackfan Anemia,0.503109694,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
openai/gpt-4o,Jacobsen syndrome,Jacobsen syndrome,1.000000238,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
openai/gpt-4o,Jacobsen syndrome,Jacobsen syndrome,1.000000238,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
openai/gpt-4o,Jacobsen syndrome,Jacobsen syndrome,1.000000238,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
openai/gpt-4o,Jacobsen syndrome,Jacobsen syndrome,1.000000238,FALSE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
anthropic/claude-sonnet-4,Kabuki syndrome with autoimmune cytopenias,DiGeorge syndrome (22q11.2 deletion syndrome),0.316381097,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),Kabuki syndrome,0.363095611,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,TRUE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),Kabuki syndrome,0.363095611,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,TRUE,,
anthropic/claude-sonnet-4,22q11.2 deletion syndrome (DiGeorge syndrome),GATA2 deficiency syndrome,0.411519587,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/gemini-2.0-flash,Diamond-Blackfan Anemia (DBA),GATA2 deficiency,0.240901098,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/gemini-2.0-flash,Diamond-Blackfan Anemia (DBA),Shwachman-Diamond Syndrome (SDS),0.475620359,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
google/gemini-2.0-flash,Diamond-Blackfan Anemia (DBA),Possible SAMD9L-related disorder,0.2569139,TRUE,Kabuki Syndrome ,"Niikawa–Kuroki syndrome, Kabuki-makeup syndrome",FALSE,FALSE,,
